DATAFLOW,LAST UPDATE,freq,reporter,product,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,28995231,EXPVAL,2024,23304382
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,28995231,IMPVAL,2024,35751505
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,28995231,PRODVAL,2024,22254401
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,28995281,EXPVAL,2024,233650476
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,28995281,IMPVAL,2024,338625405
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29101100,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29101200,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29101310,EXPVAL,2024,1889024385
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29101310,IMPVAL,2024,920247410
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29101310,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102100,EXPQNT,2024,84401
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102100,EXPVAL,2024,1221178389
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102100,IMPQNT,2024,198963
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102100,IMPVAL,2024,3269666929
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102100,PRODQNT,2024,167188
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102100,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102230,EXPQNT,2024,2746
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102230,EXPVAL,2024,249798069
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102230,IMPQNT,2024,67453
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102230,IMPVAL,2024,2382315267
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102230,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102250,EXPQNT,2024,6
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102250,EXPVAL,2024,1036410
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102250,IMPQNT,2024,331
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102250,IMPVAL,2024,13156098
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102250,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102310,EXPQNT,2024,1318
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102310,EXPVAL,2024,24503774
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102310,IMPQNT,2024,14604
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102310,IMPVAL,2024,264198279
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102310,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102310,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102310,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102330,EXPQNT,2024,67782
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102330,EXPVAL,2024,1208203532
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102330,IMPQNT,2024,48847
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102330,IMPVAL,2024,1540698947
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102330,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102340,EXPQNT,2024,394
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102340,EXPVAL,2024,40417782
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102340,IMPQNT,2024,3391
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102340,IMPVAL,2024,168543100
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102340,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102340,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102340,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102353,EXPQNT,2024,2213
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102353,EXPVAL,2024,107846201
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102353,IMPQNT,2024,1569
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102353,IMPVAL,2024,100946440
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102353,PRODQNT,2024,4250
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102353,PRODVAL,2024,129836035
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102353,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102355,EXPQNT,2024,2
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102355,EXPVAL,2024,145348
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102355,IMPQNT,2024,39
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102355,IMPVAL,2024,6582322
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102355,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102355,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102355,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102410,EXPQNT,2024,140074
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102410,EXPVAL,2024,1975523352
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102410,IMPQNT,2024,231152
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102410,IMPVAL,2024,7005098164
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102410,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102410,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102410,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102430,EXPQNT,2024,3493
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102430,EXPVAL,2024,105238295
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102430,IMPQNT,2024,17458
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102430,IMPVAL,2024,881599954
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102430,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102450,EXPQNT,2024,33104
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102450,EXPVAL,2024,828169885
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102450,IMPQNT,2024,23196
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102450,IMPVAL,2024,820382102
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102450,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102490,EXPQNT,2024,3883
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102490,EXPVAL,2024,43080123
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102490,IMPQNT,2024,878
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102490,IMPVAL,2024,14117413
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102490,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102490,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29102490,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29103000,EXPQNT,2024,3422
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29103000,EXPVAL,2024,1060817971
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29103000,IMPQNT,2024,1160
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29103000,IMPVAL,2024,200081223
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29103000,PRODQNT,2024,4237
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29103000,PRODVAL,2024,1437131311
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29103000,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104111,EXPQNT,2024,267156
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104111,EXPVAL,2024,4874622086
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104111,IMPQNT,2024,47384
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104111,IMPVAL,2024,1215198290
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104111,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104131,EXPQNT,2024,17946
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104131,EXPVAL,2024,1225566603
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104131,IMPQNT,2024,5130
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104131,IMPVAL,2024,485429037
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104131,PRODQNT,2024,1406
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104131,PRODVAL,2024,122182870
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104131,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104141,EXPQNT,2024,5764
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104141,EXPVAL,2024,653545278
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104141,IMPQNT,2024,657
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104141,IMPVAL,2024,68030375
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104141,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104142,EXPQNT,2024,89
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104142,EXPVAL,2024,4139977
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104142,IMPQNT,2024,19
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104142,IMPVAL,2024,1796317
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104142,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104142,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104142,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104210,EXPQNT,2024,13179
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104210,EXPVAL,2024,191168979
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104210,IMPQNT,2024,2789
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104210,IMPVAL,2024,64170301
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104210,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104212,EXPQNT,2024,9
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104212,EXPVAL,2024,582565
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104212,IMPQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104212,IMPVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104212,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104213,EXPQNT,2024,3684
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104213,EXPVAL,2024,135233198
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104213,IMPQNT,2024,1116
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104213,IMPVAL,2024,48727314
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104213,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104310,EXPQNT,2024,17164
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104310,EXPVAL,2024,1456704279
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104310,IMPQNT,2024,12410
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104310,IMPVAL,2024,1177015596
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104310,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104311,EXPQNT,2024,4
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104311,EXPVAL,2024,430744
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104311,IMPQNT,2024,9
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104311,IMPVAL,2024,520686
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104311,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104311,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104311,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104312,EXPQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104312,EXPVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104312,IMPQNT,2024,5
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104312,IMPVAL,2024,378594
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104312,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104312,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104312,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104313,EXPQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104313,EXPVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104313,IMPQNT,2024,22
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104313,IMPVAL,2024,5626799
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104313,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104313,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104313,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104319,EXPQNT,2024,542
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104319,EXPVAL,2024,12319200
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104319,IMPQNT,2024,894
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104319,IMPVAL,2024,43085542
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104319,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104319,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104319,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104400,EXPQNT,2024,144282
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104400,EXPVAL,2024,244137513
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104400,IMPQNT,2024,5357
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104400,IMPVAL,2024,29909216
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104400,PRODQNT,2024,292
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104400,PRODVAL,2024,99822565
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29104400,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105100,EXPQNT,2024,99
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105100,EXPVAL,2024,13851748
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105100,IMPQNT,2024,301
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105100,IMPVAL,2024,58704531
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105100,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105200,EXPQNT,2024,6529
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105200,EXPVAL,2024,20191260
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105200,IMPQNT,2024,4607
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105200,IMPVAL,2024,12351877
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105200,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105200,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105200,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105930,EXPQNT,2024,283
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105930,EXPVAL,2024,61398241
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105930,IMPQNT,2024,47
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105930,IMPVAL,2024,15943162
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105930,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105950,EXPQNT,2024,349
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105950,EXPVAL,2024,23746630
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105950,IMPQNT,2024,98
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105950,IMPVAL,2024,6844957
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105950,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105950,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105950,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105990,EXPQNT,2024,2826
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105990,EXPVAL,2024,113221511
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105990,IMPQNT,2024,4210
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105990,IMPVAL,2024,108771578
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105990,PRODQNT,2024,1168
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105990,PRODVAL,2024,121186307
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29105990,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201030,EXPQNT,2024,47258
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201030,EXPVAL,2024,35551811
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201030,IMPQNT,2024,2525064
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201030,IMPVAL,2024,13745055
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201030,PRODVAL,2024,160329323
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201030,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201050,EXPQNT,2024,18296
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201050,EXPVAL,2024,254178987
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201050,IMPQNT,2024,65577
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201050,IMPVAL,2024,133032249
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29201050,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202100,EXPQNT,2024,246238
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202100,EXPVAL,2024,200996936
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202100,IMPQNT,2024,43200
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202100,IMPVAL,2024,51171992
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202100,PRODQNT,2024,55156
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202100,PRODVAL,2024,279559896
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202100,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202292,EXPQNT,2024,1745
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202292,EXPVAL,2024,13522132
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202292,IMPQNT,2024,795
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202292,IMPVAL,2024,11151960
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202292,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202298,EXPQNT,2024,806
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202298,EXPVAL,2024,22914844
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202298,IMPQNT,2024,273
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202298,IMPVAL,2024,8421823
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202298,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202300,EXPVAL,2024,806030989
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202300,IMPVAL,2024,522345629
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202300,PRODQNT,2024,203290
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202300,PRODVAL,2024,974870872
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29202300,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203030,EXPVAL,2024,43536745
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203030,IMPVAL,2024,4891696
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203030,PRODQNT,2024,3103
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203030,PRODVAL,2024,53912397
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203030,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203050,EXPVAL,2024,9087127
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203050,IMPVAL,2024,9215268
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203050,PRODQNT,2024,10121
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203050,PRODVAL,2024,64633982
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203050,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203070,EXPVAL,2024,56999320
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203070,IMPVAL,2024,94201667
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203070,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203090,EXPVAL,2024,356921059
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203090,IMPVAL,2024,241709854
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29203090,PRODVAL,2024,169770542
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29311000,EXPQNT,2024,48612760
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29311000,EXPVAL,2024,1204842226
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29311000,IMPQNT,2024,21485048
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29311000,IMPVAL,2024,656887805
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29311000,PRODQNT,2024,84687000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29311000,PRODVAL,2024,1207168935
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29311000,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312130,EXPVAL,2024,46966676
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312130,IMPVAL,2024,95018462
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312130,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312150,EXPQNT,2024,16982
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312150,EXPVAL,2024,670362
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312150,IMPQNT,2024,45045
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312150,IMPVAL,2024,1499056
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312150,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312150,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312150,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312170,EXPQNT,2024,3299631
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312170,EXPVAL,2024,100787924
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312170,IMPQNT,2024,2761510
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312170,IMPVAL,2024,77796823
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312170,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312170,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312170,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312230,EXPQNT,2024,20009442
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,29312230,EXPVAL,2024,219872562
